index	sentence1	sentence2	label
989	Weltwäit ass Kanneraarbecht am meeschte verbreet am landwirtschaftleche Secteur wou Kanner vill als Dagesaarbechter benotzt ginn. Laang Stonnen schaffen Kanner déi an der Landwirtschaft schaffen sinn dacks u schiedleche Pestiziden ausgesat geféierlech Maschinnen zréckbriechend Lasten a vill aner geféierlech Konditiounen.	Kanneraarbecht gëtt vill an Asien benotzt.	0
990	Den Här Lopez Obrador deen d'Presidentschaftswahle vum Juli ëm manner wéi ee Prozentpunkt verluer huet huet sech als Mexiko säi "legitime" President erkläert.	Den Här Lopez Obrador huet d'Presidentschaftswahlen am Juli net verluer.	0
991	D'Waffestëllstandserklärung vun de Liberation Tigers of Tamil Eelam (LTTE) a seng direkt Oflehnung vun der Regierung hunn d'Stärkheet vun der Situatioun betount an där d'Guerillagrupp sech fënnt 37 Joer nodeems hien d'éischt Waffe fir d'Ursaach vun enger Tamil Heemecht opgeholl huet an 26 Joer nom Ufank vum ganze Krich. Masters vun der Kommunikatioun d'Tigers ware séier hire Message un d'Journalisten iwwer ganz Colombo an iwwerséiesch ze verbreeden. Awer fir vill schéngt et wéi e Gejäiz vun der Verzweiflung vun der Verléierer Säit.	The Liberation Tigers of Tamil Eelam ass eng Guerillagrupp.	1
992	D'franséisch Justizministesch déi 5 Deeg no der Gebuert zréck op d'Aarbecht komm ass just fir hir Aarbecht ze verléieren huet d'lescht Woch e politesche Comeback lancéiert a matdeelt datt si als Buergermeeschter vu Paräis kandidéieren. De Rachida Dati 43 laang als President Nicolas Sarkozy säi Favorit ënner de "Sarko-zettes" gesinn - seng Frae Ministeren - huet säi Vertrauen verluer a gouf bestallt de Cabinet ze verloossen an amplaz fir d'Europaparlament ze kandidéieren. Si huet de Start vun hirer Partei Europawahlkampf benotzt fir ze verleegnen datt si eng Sarkozy Kreatioun war an d'Gravitaen zum "Bling-Bling" Bild ze addéieren deen hir verbonnen ass well si an engem £ 15.000 Christian Dior Kleed op enger Moudegala poséiert.	Rachida Dati huet marokkanesch Originen.	0
993	D'Airline ass elo ënner dem Numm Sabena - Belgian World Airlines geflunn.	Sabena ass eng Fluchgesellschaft.	1
994	Dee virwëtzeg belsche Kompromëss iwwert d'Onkraut huet eng Logik och fir e Land dat seet et wëll den Drogekonsum reduzéieren. Ëmfroe weisen datt sou vill wéi 40 Prozent vun den 10 Millioune Bevëlkerung vum Land Cannabis erlieft hunn a mat der hollännescher Grenz eng Stonn ewech fir déi meescht vun der Bevëlkerung schéngt eng Liberaliséierung inévitabel ze sinn.	D'Leit kënnen legal 40 Gramm Cannabis am Besëtz hunn.	0
995	Den Dow Jones Industrial Average huet um Donneschdeg op säin niddregsten Niveau a méi wéi sechs Joer zougemaach nodeems hien 1.16% verluer huet oder 89.68 Punkten wat et op en Niveau vu 7465.95 bruecht huet. Et hat op engem Punkt en Intraday Bärenmaart niddereg vu 7447.55 gesat. Et war dat niddregsten Enn fir den Index zënter dem 9. Oktober 2002. Den Dow ass zënter Ufank vun dësem Joer bal fofzéng Prozent gefall.	Den Dow Jones huet Punkte gewonnen.	0
996	Rohölpräisser sinn gëschter op nei Héichte geschoss wéi d'Mäert op eng Bedrohung vu russesche Autoritéite reagéiert hunn fir de gréissten Deel vun der Produktioun vun der gréisster Uelegfirma vun dësem Land auszeschléissen	Crude Ueleg Präisser klammen.	1
997	De Sioux Ghost Shirt war e Feature vum Glasgow Kelvingrove Musée fir méi wéi 100 Joer ier se a säin Hierkonftsland zréckgezunn ginn.	E Sioux Geeschterhemd gouf vun engem schottesche Musée zréckginn.	1
998	De Romano Prodi wäert den US-President George Bush a senger Funktioun als President vun der Europäescher Kommissioun treffen.	De George Bush ass President vun der Europäescher Kommissioun.	0
999	Dr Raynard Kington vun den US National Institutes of Health déi d'Fuerschung finanzéiert hunn sot: "Dës Erkenntnisser feststellen datt genetesch Faktoren eng staark Roll an der Autismus Spektrum Stéierung (ASD) spillen. ass méiglecherweis besser Strategien fir d'Diagnos an d'Behandlung vu Kanner mat Autismus z'erreechen." Leit mat ASD déi Autismus an Asperger Syndrom enthalen hu Problemer mat der sozialer Interaktioun schlecht Kommunikatiounsfäegkeeten an tendéieren un repetitive Verhalen ze engagéieren.	D'ASD enthält Krankheeten wéi Autismus an Asperger Syndrom.	1
1000	De Felipe González Márquez (gebuer de 5. Mäerz 1942) ass e spuenesche sozialistesche Politiker. Hie war vun 1974 bis 1997 Generalsekretär vun der Spuenescher Sozialistescher Aarbechterpartei (PSOE).	De Felipe González ass de President vu Spuenien.	0
1001	1973 hunn d'USA an d'kommunistesch China sech eens ginn Verbindungsbüroen zu Peking a Washington ze grënnen.	Kommunistesch China ass eng Organisatioun baséiert zu Peking a Washington.	0
1002	Am 1999 gouf de Victor Conte zwee Fläschen vun engem neien Medikament vun engem Chemiker geschéckt deen hie kannt huet an hien huet ugefaang et e puer vu senge Clienten ze ginn. Dorënner seet de Conte eng vun Amerika ikoneschste Sportler Marion Jones déi amgaang war an den Olympesche Spiller zu Sydney 2000 ze konkurréieren.	Sportler si vun Doping verdächtegt ginn.	0
1003	Et géif Länner an der Regioun zwéngen tëscht den USA a Japan ze wielen - oder vläicht tëscht Japan a China. An et géif zesummeklappen wat och ëmmer Verspriechen déi nei gebuer Asien Pazifik Wirtschafts Kooperatioun (APEC) hält als Gefier fir den amerikanesche kommerziellen Zougang zu de boomende Pazifikmäert ze garantéieren. All dëst am Numm vun engem fehlerhafte Konzept ze riskéieren ass domm. Dëst ass net déi verständlech Frustratioun vun der Administratioun mat engem persistent enorme japanesche Handelsiwwerschoss ze verleegnen.	APEC ass déi nei gebuer Asien Pazifik wirtschaftlech Kooperatioun.	1
1004	Den 28. Juni 1997 an deem wat als Bësskampf bekannt ginn ass huet de Mike Tyson dem Evander Holyfield säin Ouer gebass anscheinend als Widderhuelung fir den Holyfield deen hien op de Kapp geschloen huet.	De Mike Tyson huet dem Evander Holyfield säin Ouer den 28. Juni 1997 gebass.	1
1005	D'Dokumenter kommentéiert vum Magazin Datum vum 25. Abrëll 2002 Epoch an där de brasilianesche President Fernando Henrique Cardoso war.	De brasilianesche President ass de Luiz Inácio Lula da Silva.	0
1006	GM huet Grënn fir Verdacht op industriell Spioun etabléiert andeems se Affidavits vu senge Mataarbechter presentéieren. D'Zil ass et ze bestëmmen ob dem VW säi Projet aus GM Daten kopéiert gouf - essentiell wann Industriespionage beweise soll.	Et war en industrielle Spionage Fall mat GM a VW.	1
1007	D'Passioune ronderëm den Däitsche Finale Match bei den Euro 2004 Fussballmeeschterschaften sinn gewalteg ginn wéi eng Fra hire Partner an de Kapp gesteet huet well se de Match net op der Televisioun kucke wollt.	Eng Fra wollt passionéiert de Fussballsmeeschterschaft kucken.	0
1008	De Franz Liszt ( Ungaresch : Liszt Ferenc ) war en ungareschen/éisträichesche Virtuos Pianist a Komponist dee vun 1811 bis 1886 gelieft huet.	De Franz Liszt huet vun 1811 bis 1886 gelieft.	1
1009	De polnesche-gebuerene Poopst John Paul II dee fir d'Inspiratioun vu Polen zréck an d'Demokratie no méi wéi 40 Joer Kommunismus inspiréiert gouf gëtt erwaart d'Kierch während senger Visite nächste Summer ze widmen.	De Poopst Johannes Paul II. gouf a Polen gebuer.	1
1010	Conservationists fäerten datt eng vun de wäertvollste Ressourcen vun Namibia seng vill Déieren a besonnesch seng bedrohte schwaarze Nashorn eng grouss Menace vu Poching konfrontéiert ass.	An Afrika sinn Nashorn eescht a Gefor duerch Poching.	1
1011	D'Ministere vun der Association of Southeast Asian Nations ASEAN versammelen sech zu Laos fir Themen ze diskutéieren rangéiert vum Terrorismus a wirtschaftlecher Integratioun zu Net-Agressiounsvertrag mat verschiddene regionalen Noperen.	Ministere vun der Association of Southeast Asian Nations schaffen fir ASEAN.	0
1012	Franséisch ass d'Mammesprooch vun 809 Prozent vun de Québecker während 78 Prozent Englesch als Mammesprooch zitéieren.	Franséisch ass déi meescht geschwat Sprooch am Québec.	1
1013	Zeien vu Génocide Attacken op Minoritéit Tutsis a Rwanda gi fir Hiriichtung vun extremisteschen Hutus a Flüchtlingslageren am Südweste vu Ruanda erausgesicht sot en UN-Spriecher zu Kigali der Haaptstad.	D'Hutu- an d'Tutsi-Gruppen hunn am Ruanda gekämpft.	1
1014	Déi lescht Zuele vun UNAids weisen e Kontinent an zwee opgedeelt. An Nordafrika si bis zu 05% vun der Bevëlkerung mat HIV infizéiert. An Afrika südlech vun der Sahara ass dës Zuel 88% awer klëmmt op bal 40% an e puer Länner. A véier Länner - Botswana Lesotho Swaziland a Simbabwe - ass op d'mannst een an dräi vun der Bevëlkerung HIV-positiv.	AIDS verbreet sech an Afrika.	1
1015	1932 ass hien an der deemoleger illegaler Kommunistescher Partei bäigetrueden an huet vun 1942 héich Regierungs- a Parteiposten un an 1948 wéi d'kommunistesch Partei d'Kontroll an Ungarn iwwerholl huet Staatssekretär ginn.	Kommunistesch Kontroll an Ungarn ass 1948 opgehalen.	0
1016	Experimentéiert op enger Flott déi um Floss Elbe verankert ass probéiert den Alfred Nobel Nitroglycerin méi sécher ze handhaben. Fannt datt d'Zousätzlech vu Kiselgur Nitroglycerin an en Teig verwandelt dee kann geknéit ginn a nennt et "Dynamit".	Den Alfred Nobel ass den Erfinder vum Dynamit.	1
1017	A.S. Roma huet hir zweet Heem Néierlag vun der Campagne gelidden mat enger 3-2 Néierlag géint 10 Mann Siena.	Siena gouf vum A.S. Roma.	0
1018	D'Athletik-Regierungsorgan d'IAAF huet d'lescht Woch den Ottey vun de Beschëllegunge vu Steroidnotzung geläscht an en zwee-Joer Verbuet opgehuewen nodeems hir Schiedsgeriicht sot datt den IOC-akkreditéierte Labo zu Lausanne dem Ottey seng Urinprobe falsch getest huet.	D'Sportsfraen si vun Doping virgeworf ginn.	0
1019	D'Sécherheetspréparatiounen hunn d'Demonstranten um rezente G8 Sommet op Sea Island (USA) agespaart.	Demonstratiounen géint G8 Sommet stattfonnt op Sea Island Bucht.	0
1020	Awer déi meescht Israelien dorënner déi sympathesch fir d'Efforte vun de Siedler fir all Territoire zréckzekréien deen Deel vum biblesche Land vun Israel war reagéiert mat Horror op d'Hebron Morden an déi spéider Gewalt.	Hebron läit 20 Meile südlech vu Jerusalem.	0
1021	Méi wéi 1.500 Leit stierwen wéi d'Titanic am Joer 1912 ënnergaangen ass.	D'Titanic ass 1912 ënnergaangen.	1
1022	Dausende vu schiitesch Muslimen hu sech e Freideg an der südlecher Stad Basra getraff fir Ënnerstëtzung fir déi nei Verfassung vum Irak an déi schiitesch dominéiert Regierung ze weisen.	Sunni Araber soen datt si net prett sinn erëm an de Comité ze bäitrieden deen déi nei Verfassung vum Irak ausschafft.	0
1023	Les Paul dee weider wöchentlech am New York Iridium Jazz Club optrieden huet "Les Paul & Friends" opgeholl.	Iridium Jazz Club ass zu New York.	1
1024	D'Géigend gëtt vu béide nomadeschen Hierden benotzt déi hir Hierden verfollegen an a mobilen Véilager bleiwen a sedentäre Baueren. "Attacken an dëser Regioun kéinten d'Aarbecht vun der (Tuareg Rebellen) Niger Justice Movement (MNJ) sinn oder si kënnen d'Aarbecht vu malesche Banditte sinn" sot eng Sécherheetsquell déi refuséiert ze identifizéiert ze ginn sot zu Reuters. D'Rebelle soen datt de Räichtum deen aus dem Niger seng grouss Urandepositioune generéiert gouf net gläich verdeelt gouf a verlaangen méi Autonomie fir d'Tuareg Awunner vun der nërdlecher Agadez Regioun wou de gréissten Deel vum Niger Uran ofgebaut gëtt. Op d'mannst 300 Rebellen an 80 Regierungszaldoten sinn ëmbruecht ginn zënter dem MNJ seng Militärkampagne am Ufank 2007 ugefaang huet.	MNJ ass eng Grupp vu malesche Banditen.	0
1025	Wéi d'Berliner Mauer am Ufank November gefall ass goufen 1989 d'Ost- a Westsektioune vu Berlin erëm zesummegefaasst fir déi drëttgréisste Stad an Europa ze kreéieren mat enger Populatioun vu ronn 3 Millioune.	D'Berliner Mauer gouf am November 1989 ofgerappt.	1
1026	Indien a Pakistan hunn ausgemaach Honnerte vu Fëscher an aner Zivilisten an de Prisong ze befreien e gudde Wëllen deen als Deel vun engem Friddensprozess tëscht den zwee Länner kënnt.	Indien a Pakistan hunn decidéiert Honnerte vun zivile Prisonéier an all aner Prisongen ze befreien.	1
1027	Wikipedia Grënner Jimmy Wales gouf virgeworf Säiten an der Enzyklopedie z'änneren am Géigesaz fir en Don un d'Wikimedia Foundation. An engem Artikel deen Dënschdeg publizéiert gouf huet de Sydney Morning Herald gemellt datt de fréiere Novell Computerwëssenschaftler Jeff Merkey behaapt huet datt Wales Ännerunge fir säin Artikel am Numm gemaach huet am Austausch fir en Don un d'Wikimedia Foundation. D'Noriichte koumen op der Websäit Slashdot méi spéit Dënschdeg wou den Tëschefall "DonorGate" genannt gouf.	Lieser vun Online Enzyklopedie kënnen den Inhalt änneren.	0
1028	Dem Moog säi Synthesizer deen säin Numm dréit huet d'Musek vun den 1960er un revolutionéiert a gouf vu Bands wéi The Beatles an The Doors benotzt.	Dem Moog seng Instrumenter goufen ënner anerem vun The Beatles an The Doors benotzt.	1
1029	Mat der Halschent vun de Stëmmen gezielt huet den ANC 66% vun de Stëmmen. Säin nooste Konkurrent d'Demokratesch Allianz huet 16% während den ANC Splittergrupp de Congress of the People mat 8% hält. D'Resultater wäerten den ANC Leader Jacob Zuma als President vu Südafrika gewielt ginn wann d'Nationalversammlung am Mee erëm zesummekomm ass. Provincial Wahlen ginn och ofgehalen an den ANC schéngt méiglecherweis d'Muecht an der Provënz Western Cape un d'Demokratesch Allianz ze verléieren. Dëst wäert déi éischte Kéier sinn datt eng Oppositiounspartei d'Kontroll vun engem Provënz Parlament zënter dem Enn vun der Apartheid gewonnen huet. De Wahlkampf huet sech op Kriminalitéit Aarmut an d'Eegeschaft vum Zuma als President konzentréiert. Zuma gouf 2006 vu Vergewaltegung fräigesprach a Korruptiounskäschte géint hie goufe kuerz virun de Wahlen zréckgezunn nodeems Procureuren fonnt hunn datt d'Ukloe politesch motivéiert waren.	De Jacob Zuma ass de Leader vun der ANC Partei.	1
1030	De Rapport verëffentlecht vun der US Substanz Mëssbrauch a Mental Health Services Administration Verglach Substanz Mëssbrauch Statistiken aus hirer leschter Ëmfro an 2004 mat Statistiken gesammelt an 2002. Et war baséiert op Interviewen vun méi wéi 135.000 Leit. Am ganze Land ass den Taux vun Drénken ënner mannerjärege bal onverännert bliwwen awer a Kalifornien ass et vun 1528 Prozent vu Kalifornien Kanner tëscht 12 a 17 Joer al geklommen déi gesot hunn datt se Alkohol am leschte Mount 2002 konsuméiert hunn op 1681 Prozent déi gesot hunn. haten an 2004. Binge drénken definéiert als Drénken fënnef oder méi Gedrénks op der selwechter Geleeënheet (dh gläichzäiteg oder bannent e puer Stonnen vun all aner) op d'mannst een Dag an de leschten 30 Deeg gouf gemellt vun 10.27 Prozent vun de Kanner am Joer 2004 erop vun den 916 Prozent déi gesot hunn datt si am Joer 2002 binged.	D'Leit fänken u wahrscheinlech Tubak ze fëmmen wann se jonk sinn.	0
1031	D'Hexestonn ass vergaang an d'Potter Fans sinn e Samschdeg an de Bicherbutteker ronderëm d'Welt gegoss Kopien vun der leschter Installatioun an der Serie ofgerappt déi versprécht dat séierstverkaafte Buch an der Geschicht ze sinn.	Potter-Fans sinn op Kasser gerannt fir d'Buch ze kafen.	1
1032	Microsoft Corp. an Intel Corp. e Méindeg hunn hir Gewiicht hannert der nächster Generatioun HD DVD Format gefördert déi vum Toshiba Corp. gefördert gëtt an engem Schlag fir Sony Corp.'s Blu-ray Format.	Toshiba Corp. ass e Partner vun Sony Corp.	0
1033	Déi japanesch Invasioun vu Mandschurei am Joer 1931 an hir eventuell Attack op China am Joer 1937 féieren och dozou datt grouss Gebidder vu China net ënner der Kontroll vum Chiang sinn.	D'Japaner hunn Mandschurei am Joer 1931 erfaasst an 1937 e Krich géint China ugefaang.	1
1034	D'Titanic ass 1912 ënnergaangen nodeems se en Äisbierg op senger Jongfraenrees vu Southampton England op New York geschloen huet.	D'Titanic ass 1912 ënnergaangen.	1
1035	"Ech hunn ëmmer gesot datt hien dee nootste ass deen ech jeemools mam Gandhi treffen wäert hien ass einfach onbeweegt vun all Hindernis oder all Argument" sot de Bill Clapp en Ierwe vum Weyerhaeuser Verméigen a Grënner vu Global Partnerships e Seattle Mikrofinanzgrupp deen huet Zesummenaarbecht mat Grameen an Zentralamerika.	De Bill Clapp ass de Grënner vun de Global Partnerships.	1
1036	De Philippine Bourse Composite Index ass 01 Prozent op 157365 eropgaang.	De Philippinesche Bourse Composite Index ass erofgaang.	0
1037	Déi 31 Staaten déi am Ufank betraff sinn: (an alphabetesch Uerdnung): Alaska Alabama Arizona Arkansas Kalifornien Colorado Georgia Idaho Illinois Indiana Kansas Kentucky Louisiana Michigan Missouri Mississippi Montana Nebraska Nevada  New Mexico North Carolina Ohio Oregon South Carolina Tennessee Texas Utah Virginia Washington West Virginia a Wyoming. Unzeeche vu Salmonellen enthalen Féiwer Diarrho Iwwelzegkeet Erbriechen a Bauchschmerzen. Déi am meeschte vulnérabel sinn déi Jonk déi eeler oder déi mat engem scho kompromittéierte Gesondheetszoustand. Dës Réckruff follegt déi laang Lëscht vun erënnert Erdnussbezunnen Produkter Erdnussbotter a Séisswueren déi e Salmonellenausbroch Enn Januar verursaacht hunn.	Nebraska ass net wäit vu West Virginia a Wyoming.	0
